,leagueID,season,homeTeamID,awayTeamID,xGoals_h,shots_h,shotsOnTarget_h,deep_h,ppda_h,corners_h,total_xAssists_h,total_key_passes_h,total_xGoalsChain_h,total_blocked_shots_h,total_saved_shots_h,xGoals_a,shots_a,shotsOnTarget_a,deep_a,ppda_a,corners_a,total_xAssists_a,total_key_passes_a,total_xGoalsChain_a,total_blocked_shots_a,total_saved_shots_a,game_month,game_day,redCards_h_cat,redCards_a_cat,ownGoals_h_cat,ownGoals_a_cat,yellowCards_h_cat,yellowCards_a_cat,total_assists_h_cat,total_assists_a_cat,result
7716,2.0,2018.0,101.0,97.0,0.488376,13.0,4.0,3.0,14.4,5.0,0.350387815,11.0,0.861617684,4.0,3.0,0.667504,12.0,0.0,2.0,10.4,3.0,0.375907311,7.0,1.021233249,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0
7717,2.0,2018.0,106.0,230.0,1.38542,28.0,8.0,11.0,7.9444,0.0,1.113678541,22.0,4.029979248,0.0,0.0,0.297443,9.0,5.0,2.0,20.0,0.0,0.179743416,5.0,0.764454859,2.0,4.0,9.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
7718,2.0,2018.0,98.0,104.0,0.0,18.0,4.0,9.0,12.3846,0.0,1.448440254,11.0,4.066069223,5.0,2.0,0.740742,15.0,5.0,1.0,8.2963,4.0,0.624566691,11.0,5.05817534,5.0,4.0,9.0,16.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0
7719,2.0,2018.0,105.0,110.0,1.31657,22.0,4.0,8.0,10.3333,0.0,1.206513099,18.0,5.18262225,4.0,3.0,0.346689,9.0,1.0,1.0,13.7083,3.0,0.285291331,7.0,1.676715046,4.0,1.0,9.0,15.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0
7720,2.0,2018.0,95.0,109.0,0.0,16.0,9.0,6.0,15.9048,9.0,2.685013776,15.0,11.29159222,1.0,0.0,1.17626,13.0,5.0,5.0,24.5714,2.0,1.06769773,12.0,6.627396023,3.0,3.0,9.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
7721,2.0,2018.0,221.0,107.0,1.79209,16.0,5.0,5.0,10.625,4.0,0.705682013,13.0,1.747394748,3.0,3.0,0.719329,13.0,1.0,9.0,5.0588,4.0,0.556452136,11.0,1.963400031,3.0,1.0,9.0,17.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,2.0
7722,2.0,2018.0,99.0,113.0,0.265642,6.0,1.0,4.0,15.6667,3.0,0.208586747,5.0,0.299047958,0.0,0.0,0.671125,14.0,4.0,4.0,6.1154,0.0,0.47490179,11.0,1.756766203,3.0,3.0,9.0,16.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0
7723,2.0,2018.0,97.0,95.0,0.885381,11.0,2.0,2.0,36.875,1.0,0.741586624,7.0,3.080252446,2.0,0.0,0.0,25.0,8.0,7.0,6.6316,0.0,2.658669106,22.0,7.532321326,0.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0
7724,2.0,2018.0,109.0,99.0,1.57505,14.0,5.0,6.0,7.2857,7.0,1.361651096,10.0,3.520401902,2.0,5.0,0.325971,11.0,5.0,8.0,47.1429,3.0,0.881667733,7.0,4.343257062,2.0,3.0,9.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
7725,2.0,2018.0,110.0,221.0,1.71696,17.0,5.0,11.0,15.7059,0.0,0.96210167,13.0,2.544765975,3.0,2.0,0.722731,7.0,2.0,4.0,12.4286,0.0,0.665063269,6.0,3.578129169,2.0,2.0,9.0,22.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0
7726,2.0,2018.0,112.0,98.0,0.0,3.0,0.0,1.0,14.7059,3.0,0.030692833,2.0,0.233339686,0.0,0.0,0.0,30.0,8.0,0.0,7.2222,5.0,2.020565568,20.0,7.230572466,0.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0
7727,2.0,2018.0,96.0,101.0,0.0,20.0,7.0,6.0,8.4074,5.0,2.297828034,17.0,10.33729751,5.0,3.0,0.670444,11.0,4.0,0.0,13.1905,3.0,0.268015037,7.0,1.657900475,3.0,3.0,9.0,23.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0
7728,2.0,2018.0,111.0,107.0,2.35124,17.0,5.0,4.0,24.1,4.0,2.351244172,17.0,11.446417,4.0,3.0,2.08573,15.0,6.0,6.0,15.2727,3.0,1.332187582,11.0,5.553576682,4.0,3.0,9.0,23.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
7729,2.0,2018.0,230.0,116.0,2.04058,18.0,6.0,12.0,18.4,4.0,1.904677322,16.0,6.830859683,4.0,4.0,0.719329,16.0,2.0,0.0,7.0526,0.0,0.610247523,12.0,2.700964235,0.0,2.0,9.0,22.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0
7730,2.0,2018.0,102.0,106.0,0.399584,8.0,3.0,7.0,13.9444,3.0,0.150153439,3.0,0.518280298,2.0,3.0,0.802538,16.0,3.0,6.0,12.0909,0.0,0.58085737,11.0,3.6472423,5.0,2.0,9.0,22.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
7731,2.0,2018.0,104.0,108.0,2.09666,23.0,7.0,9.0,8.9091,5.0,2.00484038,20.0,12.44305535,5.0,4.0,1.03797,15.0,2.0,0.0,21.2222,4.0,0.550112627,9.0,2.796007503,0.0,1.0,9.0,21.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0
7732,2.0,2018.0,113.0,105.0,1.08641,10.0,2.0,6.0,14.0455,4.0,0.217589667,5.0,1.292672001,4.0,1.0,0.0,16.0,6.0,6.0,13.4762,6.0,1.762883795,14.0,7.606632512,3.0,3.0,9.0,23.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0
7733,2.0,2018.0,107.0,113.0,0.672669,13.0,3.0,3.0,5.7857,0.0,0.429650929,8.0,1.443816215,3.0,3.0,1.60245,7.0,0.0,1.0,10.5217,0.0,0.057615954,3.0,0.290017189,4.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
7734,2.0,2018.0,116.0,102.0,0.952392,14.0,1.0,5.0,7.2564,7.0,0.599137109,9.0,2.157474404,1.0,1.0,0.0,13.0,3.0,3.0,8.8214,3.0,1.39629765,10.0,4.104581518,1.0,3.0,9.0,26.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0
7735,2.0,2018.0,108.0,111.0,1.1773,3.0,3.0,4.0,9.7778,3.0,0.415997028,2.0,1.574594557,0.0,2.0,1.52902,24.0,10.0,7.0,10.44,0.0,0.783543685,17.0,2.928052463,0.0,0.0,9.0,27.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
7736,2.0,2018.0,101.0,109.0,1.61873,18.0,4.0,3.0,9.84,7.0,1.216733482,11.0,1.498752156,5.0,2.0,1.60245,10.0,2.0,5.0,9.8148,4.0,1.554481894,8.0,7.714001238,1.0,2.0,9.0,26.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0
7737,2.0,2018.0,106.0,110.0,1.85911,13.0,3.0,7.0,7.6897,6.0,0.972420391,10.0,3.945951961,3.0,1.0,1.78872,16.0,5.0,0.0,5.0465,3.0,1.098674871,14.0,3.79433969,0.0,4.0,9.0,25.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0
7738,2.0,2018.0,98.0,97.0,0.851257,15.0,8.0,9.0,4.8462,3.0,0.671962459,12.0,2.875765827,1.0,0.0,0.325971,5.0,2.0,1.0,31.0625,0.0,0.098977774,1.0,0.322304048,0.0,2.0,9.0,26.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0
7739,2.0,2018.0,105.0,230.0,0.0,26.0,7.0,0.0,9.96,2.0,1.723300386,19.0,9.576746572,4.0,5.0,0.0,3.0,0.0,0.0,19.0952,2.0,0.06217736,2.0,0.310591633,1.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0
7740,2.0,2018.0,95.0,112.0,2.53238,18.0,10.0,0.0,14.2353,4.0,2.457254808,15.0,9.294936167,4.0,0.0,0.48896,11.0,1.0,2.0,34.0,3.0,0.358391805,8.0,0.588837003,3.0,1.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0
7741,2.0,2018.0,221.0,104.0,1.02425,12.0,2.0,1.0,8.6552,6.0,0.869264082,7.0,0.448591545,3.0,2.0,2.08628,12.0,6.0,5.0,17.9412,7.0,0.815109238,7.0,3.887642071,1.0,4.0,9.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7742,2.0,2018.0,99.0,96.0,0.842878,12.0,6.0,9.0,15.8235,6.0,0.749111914,10.0,3.028841581,1.0,5.0,1.50332,10.0,2.0,1.0,9.7931,4.0,0.851540463,7.0,2.798709175,5.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0
7743,2.0,2018.0,95.0,96.0,2.45713,17.0,7.0,9.0,19.8462,8.0,1.638858605,12.0,3.724990379,6.0,4.0,0.885573,16.0,4.0,0.0,10.0,0.0,0.525249021,13.0,2.133558355,5.0,3.0,9.0,29.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0
7744,2.0,2018.0,102.0,221.0,1.66754,15.0,9.0,12.0,7.9167,6.0,1.520895587,11.0,5.337571522,4.0,0.0,1.16928,9.0,4.0,3.0,7.5385,5.0,0.259959869,6.0,1.809094764,3.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0
7745,2.0,2018.0,104.0,111.0,0.704744,12.0,2.0,8.0,9.95,9.0,0.671872355,10.0,4.200106483,3.0,1.0,1.30599,12.0,8.0,4.0,16.2857,5.0,1.09517611,8.0,8.723599732,4.0,3.0,9.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
7746,2.0,2018.0,97.0,99.0,1.36167,21.0,6.0,10.0,11.3043,3.0,1.195855085,17.0,3.481388494,0.0,4.0,0.997014,14.0,2.0,6.0,13.0,4.0,0.962703632,12.0,5.78313704,5.0,1.0,9.0,30.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0
7747,2.0,2018.0,109.0,113.0,0.315367,9.0,1.0,5.0,11.0,3.0,0.225861903,6.0,0.993469052,2.0,1.0,1.48485,19.0,5.0,0.0,4.9231,0.0,1.435003823,17.0,4.21495478,0.0,4.0,9.0,30.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0
7748,2.0,2018.0,110.0,107.0,1.0206,7.0,4.0,1.0,15.55,5.0,0.178010025,4.0,0.077770439,1.0,2.0,0.681489,17.0,3.0,7.0,8.0,6.0,0.427526776,11.0,1.681305174,0.0,3.0,9.0,30.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0
7749,2.0,2018.0,112.0,101.0,1.28871,17.0,4.0,5.0,8.9,5.0,0.389179725,11.0,0.989318108,5.0,3.0,1.08662,10.0,4.0,7.0,11.9048,2.0,1.038980869,9.0,3.53869592,2.0,2.0,9.0,30.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0
7750,2.0,2018.0,106.0,116.0,1.05314,16.0,6.0,4.0,11.5926,9.0,0.923185594,14.0,3.574905712,4.0,4.0,0.144417,6.0,2.0,7.0,17.8125,4.0,0.144417169,6.0,0.686971028,2.0,2.0,9.0,29.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0
7751,2.0,2018.0,230.0,108.0,0.645086,11.0,3.0,4.0,19.6471,2.0,0.635687493,10.0,1.934109358,4.0,2.0,1.44541,18.0,2.0,0.0,4.9667,0.0,1.227248123,15.0,3.600301368,0.0,2.0,9.0,30.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0
7752,2.0,2018.0,98.0,105.0,1.05314,17.0,9.0,3.0,11.48,7.0,2.487697655,13.0,5.894132091,2.0,0.0,1.42452,14.0,4.0,4.0,14.3333,4.0,1.251365073,9.0,3.257871173,0.0,3.0,9.0,29.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,1.0,2.0
7753,2.0,2018.0,107.0,102.0,2.18092,21.0,2.0,9.0,6.9444,9.0,2.238966901,20.0,7.371778637,0.0,2.0,0.438067,9.0,3.0,4.0,14.9048,4.0,0.410219433,8.0,0.75957239,2.0,2.0,10.0,7.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0
7754,2.0,2018.0,116.0,97.0,1.76818,11.0,5.0,3.0,15.9286,4.0,1.823039362,8.0,7.809685647,3.0,3.0,0.381595,12.0,4.0,4.0,10.8571,4.0,0.296019742,10.0,1.830307625,1.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0
7755,2.0,2018.0,108.0,95.0,1.99899,20.0,4.0,6.0,15.65,4.0,1.018491298,13.0,3.125772603,6.0,4.0,0.863839,10.0,3.0,7.0,16.0667,3.0,0.836995013,8.0,4.790374033,5.0,1.0,10.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0
7756,2.0,2018.0,101.0,230.0,1.53225,29.0,10.0,7.0,8.8182,9.0,1.353737708,26.0,5.557319611,0.0,0.0,1.16016,7.0,5.0,4.0,34.7143,7.0,1.160157733,7.0,2.989984885,1.0,2.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
7757,2.0,2018.0,96.0,110.0,1.38608,13.0,6.0,0.0,10.4074,5.0,0.648628768,9.0,0.944879919,1.0,5.0,1.00701,15.0,5.0,8.0,10.4737,6.0,0.605208233,13.0,2.791665159,4.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,2.0
7758,2.0,2018.0,111.0,109.0,2.55099,20.0,6.0,0.0,10.1579,0.0,2.141815435,16.0,8.703082338,5.0,3.0,0.412204,13.0,1.0,3.0,32.1333,7.0,0.305085018,8.0,0.687928206,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0
7759,2.0,2018.0,105.0,104.0,1.76818,15.0,7.0,6.0,14.5,4.0,1.349629432,12.0,6.205072626,1.0,5.0,0.926808,12.0,7.0,3.0,13.68,4.0,0.88533741,11.0,4.285069719,1.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0
7760,2.0,2018.0,221.0,106.0,0.0,14.0,5.0,2.0,8.84,0.0,1.216744737,11.0,3.552017141,2.0,4.0,1.34105,13.0,3.0,0.0,8.6471,0.0,1.203758668,9.0,3.58475754,5.0,1.0,10.0,7.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0
7761,2.0,2018.0,113.0,112.0,1.91949,17.0,9.0,4.0,4.303,2.0,1.132157607,12.0,2.684938531,2.0,0.0,1.94032,12.0,5.0,3.0,10.9333,4.0,1.860424954,10.0,1.499582268,3.0,3.0,10.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0
7762,2.0,2018.0,99.0,98.0,0.742797,9.0,3.0,0.0,21.1667,4.0,0.769352413,9.0,0.659057338,4.0,2.0,0.0,21.0,7.0,0.0,8.2188,0.0,2.613696039,17.0,16.24715714,0.0,5.0,10.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0
7763,2.0,2018.0,97.0,113.0,1.49515,7.0,2.0,3.0,11.55,3.0,0.639836483,5.0,1.250098485,1.0,0.0,0.697863,11.0,6.0,6.0,8.4167,4.0,0.485460367,7.0,1.241900571,1.0,4.0,10.0,21.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0
7764,2.0,2018.0,109.0,107.0,0.856479,3.0,1.0,0.0,14.2917,1.0,0.05683374,1.0,0.227334961,0.0,0.0,1.19042,17.0,7.0,0.0,11.2917,2.0,2.001912347,14.0,13.40005374,2.0,2.0,10.0,21.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0
7765,2.0,2018.0,110.0,116.0,1.40099,11.0,2.0,5.0,7.2857,6.0,0.595966011,9.0,2.129561815,4.0,1.0,0.92271,9.0,4.0,6.0,12.0,7.0,0.830055396,7.0,3.880437555,3.0,4.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
7766,2.0,2018.0,112.0,108.0,1.04742,7.0,4.0,3.0,7.9231,6.0,0.234762056,4.0,0.498233067,2.0,2.0,1.19042,20.0,10.0,0.0,5.2188,0.0,1.000769848,17.0,2.490065452,5.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0
7767,2.0,2018.0,98.0,101.0,1.84684,21.0,3.0,6.0,6.2903,8.0,1.1044695,18.0,4.618280025,0.0,2.0,0.853192,9.0,2.0,1.0,10.6667,2.0,0.738385555,6.0,1.540125689,2.0,1.0,10.0,20.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0
7768,2.0,2018.0,230.0,96.0,0.0,4.0,1.0,3.0,20.3571,2.0,0.184309728,2.0,0.307235114,1.0,1.0,0.0,18.0,9.0,9.0,7.0,0.0,2.043376672,16.0,8.532663718,3.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0
7769,2.0,2018.0,95.0,221.0,1.6265,18.0,8.0,0.0,7.36,8.0,1.613514753,17.0,8.413411411,3.0,0.0,1.89155,6.0,5.0,4.0,18.8235,0.0,1.130254313,5.0,1.171574898,1.0,3.0,10.0,20.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0
7770,2.0,2018.0,102.0,104.0,1.2844,9.0,1.0,8.0,5.9318,4.0,1.105669683,6.0,4.785665153,1.0,1.0,0.642053,10.0,0.0,5.0,10.9231,3.0,0.596297672,8.0,3.577314833,3.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0
7771,2.0,2018.0,99.0,105.0,1.72187,11.0,5.0,3.0,21.6111,3.0,1.051290595,8.0,5.433053427,3.0,5.0,2.00576,14.0,4.0,7.0,7.5758,5.0,1.212179154,11.0,4.443301823,4.0,1.0,10.0,20.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0
7772,2.0,2018.0,106.0,111.0,2.09049,18.0,4.0,3.0,10.88,9.0,1.91334413,12.0,6.666474789,4.0,3.0,0.64662,15.0,1.0,2.0,15.5909,4.0,0.534164651,10.0,2.654068738,0.0,1.0,10.0,21.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0
7773,2.0,2018.0,107.0,230.0,0.0,30.0,12.0,10.0,5.4138,6.0,2.542655885,27.0,5.292213693,0.0,0.0,1.37628,14.0,2.0,1.0,22.0769,6.0,0.527666492,7.0,1.898800379,5.0,2.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
7774,2.0,2018.0,116.0,109.0,1.47705,15.0,3.0,6.0,15.9091,8.0,1.102799296,10.0,1.693477072,3.0,1.0,1.18971,12.0,3.0,5.0,11.4,2.0,1.018281333,9.0,3.959587589,2.0,2.0,10.0,28.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,2.0
7775,2.0,2018.0,108.0,98.0,0.272576,10.0,2.0,7.0,12.0476,6.0,0.240930474,8.0,0.577038662,4.0,1.0,1.48572,20.0,7.0,6.0,6.2432,0.0,0.63252726,17.0,1.274882553,0.0,5.0,10.0,27.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0
7776,2.0,2018.0,101.0,99.0,1.77066,12.0,5.0,4.0,9.5517,4.0,0.770640815,9.0,1.527763093,1.0,3.0,0.628239,13.0,4.0,2.0,3.8621,0.0,0.553299136,12.0,1.531153783,4.0,2.0,10.0,28.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,2.0,1.0
7777,2.0,2018.0,96.0,106.0,1.23598,21.0,4.0,8.0,15.1724,7.0,0.653337639,13.0,2.948904969,0.0,4.0,1.61907,18.0,7.0,8.0,11.6111,6.0,1.081586443,13.0,4.853290334,5.0,4.0,10.0,29.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0
7778,2.0,2018.0,111.0,102.0,2.18318,15.0,6.0,10.0,14.0385,5.0,1.69816735,12.0,13.64443381,6.0,3.0,0.550208,7.0,2.0,3.0,17.6842,0.0,0.55020809,7.0,3.438809257,2.0,0.0,10.0,28.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0
7779,2.0,2018.0,104.0,97.0,1.93718,15.0,6.0,9.0,4.0417,9.0,1.09282041,11.0,6.670399018,1.0,4.0,1.50755,14.0,5.0,4.0,13.56,5.0,1.38999493,11.0,1.103061967,4.0,3.0,10.0,28.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0
7780,2.0,2018.0,221.0,112.0,0.725282,14.0,2.0,0.0,6.6667,9.0,0.397773348,11.0,1.986670984,4.0,2.0,1.35734,8.0,4.0,3.0,13.3333,0.0,1.345038656,7.0,4.251554444,2.0,1.0,10.0,28.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0
7781,2.0,2018.0,113.0,110.0,0.958579,21.0,2.0,0.0,4.0263,4.0,0.803243708,19.0,2.498758778,0.0,2.0,1.19007,9.0,5.0,4.0,5.0,5.0,0.442011196,7.0,2.645581,1.0,4.0,10.0,27.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0
7782,2.0,2018.0,105.0,95.0,2.03999,26.0,5.0,10.0,7.303,0.0,2.077336208,26.0,9.110261291,0.0,4.0,0.784661,8.0,4.0,3.0,32.0,3.0,0.668379311,6.0,3.110333458,3.0,2.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0
7783,2.0,2018.0,97.0,107.0,1.82444,11.0,4.0,9.0,17.2941,1.0,1.098827255,9.0,5.430934543,3.0,3.0,1.85595,23.0,5.0,0.0,5.7391,4.0,1.135149691,18.0,4.961365521,0.0,3.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
7784,2.0,2018.0,109.0,104.0,0.53547,5.0,0.0,7.0,7.9,3.0,0.522410221,4.0,2.283061348,5.0,0.0,1.14513,10.0,4.0,4.0,13.6522,2.0,0.990106732,6.0,4.221178569,1.0,3.0,11.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0
7785,2.0,2018.0,110.0,95.0,1.22535,14.0,3.0,3.0,15.8125,3.0,0.326597366,10.0,1.126317475,3.0,2.0,1.98078,19.0,4.0,8.0,3.7778,6.0,1.583593797,13.0,7.972741134,0.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
7786,2.0,2018.0,106.0,101.0,0.0,20.0,9.0,5.0,8.8889,0.0,1.941722911,15.0,8.287988827,3.0,4.0,0.257795,8.0,2.0,4.0,16.8636,6.0,0.244799448,7.0,0.578813825,1.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,2.0
7787,2.0,2018.0,98.0,116.0,2.11317,16.0,3.0,12.0,13.1818,5.0,1.621521445,13.0,6.819530874,5.0,1.0,0.726312,6.0,2.0,4.0,13.6087,4.0,0.660683035,4.0,1.884533378,2.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0
7788,2.0,2018.0,96.0,221.0,2.54151,22.0,10.0,8.0,22.6875,8.0,1.981908299,17.0,5.449993849,4.0,0.0,0.920245,9.0,2.0,4.0,29.5455,4.0,0.764572347,4.0,4.093132893,4.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0
7789,2.0,2018.0,105.0,108.0,2.45171,20.0,13.0,8.0,15.1923,0.0,2.451712511,20.0,13.13363436,0.0,0.0,0.76592,11.0,4.0,9.0,12.6667,7.0,0.653243702,7.0,3.076746006,2.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0
7790,2.0,2018.0,230.0,112.0,0.584377,11.0,1.0,4.0,11.5,3.0,0.53335801,8.0,0.417233811,2.0,1.0,0.424829,13.0,1.0,4.0,13.0667,7.0,0.301998729,9.0,1.540739717,2.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0
7791,2.0,2018.0,102.0,113.0,2.19127,13.0,5.0,7.0,6.5333,0.0,0.410903884,10.0,1.174368434,2.0,4.0,2.06704,15.0,7.0,8.0,5.8421,2.0,1.287706254,14.0,2.756119538,1.0,3.0,11.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0
7792,2.0,2018.0,99.0,111.0,0.441246,14.0,3.0,6.0,7.1515,4.0,0.304009059,11.0,1.272808019,3.0,3.0,0.787543,15.0,7.0,7.0,8.1818,7.0,0.723758653,14.0,2.513613322,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0
7793,2.0,2018.0,107.0,106.0,0.0,19.0,9.0,0.0,12.9048,9.0,4.11271897,18.0,17.10338367,4.0,5.0,1.32091,9.0,1.0,7.0,9.0741,6.0,0.534100929,6.0,1.035501778,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,2.0
7794,2.0,2018.0,109.0,97.0,2.24645,18.0,6.0,8.0,13.0,5.0,1.456294995,16.0,4.983591385,4.0,4.0,0.632158,15.0,5.0,1.0,7.0606,6.0,0.590234137,7.0,3.977749188,5.0,3.0,11.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0
7795,2.0,2018.0,108.0,99.0,1.54705,14.0,5.0,9.0,15.0,4.0,1.446980592,11.0,2.616341047,3.0,3.0,0.0,31.0,9.0,7.0,6.8889,0.0,2.772282802,22.0,13.07085159,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0
7796,2.0,2018.0,112.0,110.0,0.687012,10.0,3.0,3.0,16.5294,4.0,0.651236515,9.0,0.951503191,4.0,2.0,0.0,24.0,8.0,7.0,7.9231,5.0,1.960498042,21.0,4.364139717,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0
7797,2.0,2018.0,101.0,105.0,0.876348,9.0,3.0,6.0,11.875,2.0,0.781991305,8.0,2.070017749,1.0,2.0,1.78935,23.0,4.0,0.0,6.0,7.0,1.673056826,20.0,6.995516062,0.0,3.0,11.0,10.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0
7798,2.0,2018.0,95.0,102.0,0.0,16.0,5.0,8.0,10.75,7.0,2.323077748,12.0,8.574816138,4.0,1.0,0.632158,8.0,3.0,2.0,11.0417,7.0,0.581050016,6.0,2.539540054,2.0,2.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0
